id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691705303.70468,94691694813.51828,True,26875062224.07,,8,94667886298.43,26868304975.44633,,2025-12-28T02:55:00.000Z,0.2838164664493193,452823111.3282705,5.4849,-0.18986808,1.39905501,0.56403539,1.35312368,-4.12967746,-15.48188179,26875065201.35773,0.9045,26875062224.07,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:31.855888
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168075733126.5791,168075733126.5791,True,20836303754.56,,9,,,,2025-12-28T02:55:00.000Z,0.1239697329707276,488564626.982354,-51.185,0.22580501,1.09707626,-5.18535566,-17.66091922,-36.10040613,-47.39422612,20836303754.561287,0.7012,20836303754.56,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:31.855888
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16611431606.13,,10,37997904336.0,14028393735.04519,,2025-12-28T02:55:00.000Z,0.36918861658784696,404929449.01756704,-11.1653,0.09838237,4.66052553,0.33270273,-12.93632571,-42.73842421,-53.87700572,13265907246.322184,0.4465,16613487746.45,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:31.855888
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972909.375,19972909.375,False,12320586706.04,,11,,,,2025-12-28T02:55:00.000Z,616.8648980835044,349436425.17772955,-9.7161,0.63060587,2.87121436,3.55879595,15.32375,9.38665436,10.7960837,12320586706.040443,0.4146,12954162859.75,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:31.855888
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12500858230.61,,12,,,,2025-12-28T02:56:00.000Z,12.500858230607644,225682192.77084073,-19.2355,0.43174297,2.26222392,0.84411775,-5.48370055,-29.96151847,-41.79932439,8851857343.725248,0.2979,12500858230.61,,2025-12-28T02:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 18:57:31.855888
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,24993588595.97,,13,333931719.0,8678797395.151283,,2025-12-28T02:55:00.000Z,25.98973652799746,106131710.65104768,-26.2885,-0.05318928,-0.26150497,9.79667068,-23.53317621,-46.26415608,-45.02525489,8819555729.007996,0.2968,24993588595.97,,2025-12-28T02:55:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 18:57:31.855888
1437,Zcash,ZEC,zcash,557,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16458321.1655448,16458321.1655448,False,8516109187.33,,14,,,,2025-12-28T02:55:00.000Z,517.4348648119391,924578525.7391695,79.9632,0.94778843,11.8752531,16.56653253,11.79609439,61.68079442,682.79123692,8516109187.32515,0.2866,10866132161.05,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:31.855888
328,Monero,XMR,monero,347,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8482716632.36,,15,,,,2025-12-28T02:55:00.000Z,459.8489900690597,102812976.40991357,16.5252,0.66211389,3.07009069,-0.80916811,12.94154432,38.31510025,59.07674516,8482716632.35775,0.2855,8482716632.36,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:31.855888
1,Bitcoin,BTC,bitcoin,12507,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19968081.0,19968081.0,False,1752074477969.54,,1,,,,2025-12-28T02:55:00.000Z,87743.7585499349,13834648578.274641,-62.3139,0.0220863,0.39243336,-0.17246355,-3.68680091,-22.15594098,-21.45435021,1752074477969.5425,58.9657,1842618929548.63,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
1027,Ethereum,ETH,ethereum,11311,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120694953.33892769,120694953.33892769,True,355443489596.87,,2,,,,2025-12-28T02:55:00.000Z,2944.9739178301443,7477504885.281783,-51.5412,0.11956726,0.60963994,-0.6058669,-2.2582108,-26.44954421,-28.36842908,355443489596.86835,11.9624,355443489596.87,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
825,Tether USDt,USDT,tether,164334,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,186826783367.90005,188851514003.4144,True,188716054817.33,,3,,,,2025-12-28T02:55:00.000Z,0.9992827212066526,40918389571.536095,-43.6107,0.00340092,-0.00517206,-0.03663993,-0.06633414,-0.08659713,-0.09584699,186692776478.16095,6.2831,188716054817.33,,2025-12-28T02:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-12-27 18:57:51.231178
1839,BNB,BNB,bnb,3028,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734739.61,137734739.61,137734739.61,False,115817593766.37,,4,,,,2025-12-28T02:56:00.000Z,840.8742347378159,1511353980.5363338,-6.0052,0.08248285,0.72785443,-0.74995278,-6.00139688,-23.99796634,-15.79172098,115817593766.3711,3.8978,115817593766.37,,2025-12-28T02:56:00.000Z,,,,,,2025-12-27 18:57:51.231178
52,XRP,XRP,xrp,1775,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60572944636.0,99985740916.0,False,187228552447.46,,5,,,,2025-12-28T02:55:00.000Z,1.8725525333132809,1030307627.0616764,-47.9393,0.17490829,1.25253992,-2.54933486,-14.1433177,-28.45450455,-34.90295417,113426020928.3869,3.8173,187255253331.33,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
3408,USDC,USDC,usd-coin,35864,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,76455466265.12553,76455466265.12553,False,76436646134.95,,6,60901219650.23,60886228323.41549,,2025-12-28T02:55:00.000Z,0.9997538419279514,3469543873.5418606,-57.9464,0.00971718,-0.01121452,-0.00339256,-0.02382305,-0.01383264,0.00057607,76436646134.95213,2.5725,76436646134.95,,2025-12-28T02:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-12-27 18:57:51.231178
5426,Solana,SOL,solana,1067,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,562657092.1998943,616998121.6715941,True,76567036677.11,,7,525236893.3,65179829663.85573,,2025-12-28T02:55:00.000Z,124.0960612159948,1695934218.661045,-45.4613,0.13978491,1.47182775,-0.52454681,-10.90957983,-36.29464642,-40.79840516,69823528957.25171,2.3499,76567036677.11,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
1958,TRON,TRX,tron,1272,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94691705303.70468,94691694813.51828,True,26875062224.07,,8,94667886298.43,26868304975.44633,,2025-12-28T02:55:00.000Z,0.2838164664493193,452823111.3282705,5.4849,-0.18986808,1.39905501,0.56403539,1.35312368,-4.12967746,-15.48188179,26875065201.35773,0.9045,26875062224.07,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
74,Dogecoin,DOGE,dogecoin,1361,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168075733126.5791,168075733126.5791,True,20836303754.56,,9,,,,2025-12-28T02:55:00.000Z,0.1239697329707276,488564626.982354,-51.185,0.22580501,1.09707626,-5.18535566,-17.66091922,-36.10040613,-47.39422612,20836303754.561287,0.7012,20836303754.56,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
2010,Cardano,ADA,cardano,1648,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35932600980.305725,44994430650.81588,False,16611431606.13,,10,37997904336.0,14028393735.04519,,2025-12-28T02:55:00.000Z,0.36918861658784696,404929449.01756704,-11.1653,0.09838237,4.66052553,0.33270273,-12.93632571,-42.73842421,-53.87700572,13265907246.322184,0.4465,16613487746.45,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
1831,Bitcoin Cash,BCH,bitcoin-cash,1108,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19972909.375,19972909.375,False,12320586706.04,,11,,,,2025-12-28T02:55:00.000Z,616.8648980835044,349436425.17772955,-9.7161,0.63060587,2.87121436,3.55879595,15.32375,9.38665436,10.7960837,12320586706.040443,0.4146,12954162859.75,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
1975,Chainlink,LINK,chainlink,2174,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'apechain-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,12500858230.61,,12,,,,2025-12-28T02:56:00.000Z,12.500858230607644,225682192.77084073,-19.2355,0.43174297,2.26222392,0.84411775,-5.48370055,-29.96151847,-41.79932439,8851857343.725248,0.2979,12500858230.61,,2025-12-28T02:56:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-12-27 18:57:51.231178
32196,Hyperliquid,HYPE,hyperliquid,219,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,24993588595.97,,13,333931719.0,8678797395.151283,,2025-12-28T02:55:00.000Z,25.98973652799746,106131710.65104768,-26.2885,-0.05318928,-0.26150497,9.79667068,-23.53317621,-46.26415608,-45.02525489,8819555729.007996,0.2968,24993588595.97,,2025-12-28T02:55:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-12-27 18:57:51.231178
1437,Zcash,ZEC,zcash,557,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16458321.1655448,16458321.1655448,False,8516109187.33,,14,,,,2025-12-28T02:55:00.000Z,517.4348648119391,924578525.7391695,79.9632,0.94778843,11.8752531,16.56653253,11.79609439,61.68079442,682.79123692,8516109187.32515,0.2866,10866132161.05,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
328,Monero,XMR,monero,347,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,8482716632.36,,15,,,,2025-12-28T02:55:00.000Z,459.8489900690597,102812976.40991357,16.5252,0.66211389,3.07009069,-0.80916811,12.94154432,38.31510025,59.07674516,8482716632.35775,0.2855,8482716632.36,,2025-12-28T02:55:00.000Z,,,,,,2025-12-27 18:57:51.231178
1,Bitcoin,BTC,bitcoin,12507,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19968081.0,19968081.0,False,1751375686986.89,,1,,,,2025-12-28T03:36:00.000Z,87708.76314989354,13747028013.428843,-60.7401,-0.07988777,0.33438935,-0.3652152,-3.86285099,-22.0889499,-21.51691077,1751375686986.8894,58.9859,1841884026147.76,,2025-12-28T03:36:00.000Z,,,,,,2025-12-27 19:38:30.014617
